phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,label
8376401.0,https://new.express.adobe.com/webpage/dOP5GUxzuTnka,http://www.phishtank.com/phish_detail.php?phish_id=8376401,2023-11-27T15:00:48+00:00,yes,2023-11-27T15:33:24+00:00,yes,Other,1
8671323.0,https://q-r.to/bfFa1b,http://www.phishtank.com/phish_detail.php?phish_id=8671323,2024-07-22T23:39:12+00:00,yes,2024-07-22T23:43:23+00:00,yes,Other,1
,https://nationallobsterhatchery.co.uk/login,,,,,,,0
9246193.0,https://evardis.de/info/,http://www.phishtank.com/phish_detail.php?phish_id=9246193,2025-10-21T13:17:07+00:00,yes,2025-10-21T13:22:19+00:00,yes,Other,1
9188704.0,https://u55300536.ct.sendgrid.net/wf/open?upn=u001.pXR5fYx76xtc7PDlXtxAwPie,http://www.phishtank.com/phish_detail.php?phish_id=9188704,2025-08-19T16:30:44+00:00,yes,2025-08-19T22:02:38+00:00,yes,Internal Revenue Service,1
,https://de-vid.com/,,,,,,,0
8689900.0,https://docs.google.com/presentation/d/e/2PACX-1vQV1mQWenVWkvHmk9cXMdzDeIO8g55FfTY5YIqzxh9ugAQFy_nncTteUNPnB5GiR_hWIL6LgnKaxTUa/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8689900,2024-08-01T13:31:22+00:00,yes,2024-08-01T13:43:11+00:00,yes,Other,1
,http://savancini.com.br/,,,,,,,0
9301639.0,https://docs.google.com/drawings/d/1Yia01Lh1YUOPKMR-n182-VrIC-Bzta46_3Ax20C7_cw/edit,http://www.phishtank.com/phish_detail.php?phish_id=9301639,2025-12-30T12:58:14+00:00,yes,2025-12-30T13:12:21+00:00,yes,Other,1
8886271.0,https://bit.ly/3O11HvE,http://www.phishtank.com/phish_detail.php?phish_id=8886271,2024-12-05T08:34:04+00:00,yes,2024-12-05T08:42:24+00:00,yes,Other,1
9281343.0,https://us5.list-manage.com/survey?u=12f045e735d646a003f97bab0&id=1da6ba35dc&attribution=false,http://www.phishtank.com/phish_detail.php?phish_id=9281343,2025-12-02T08:11:22+00:00,yes,2025-12-02T08:22:18+00:00,yes,Other,1
,http://onlinedu.uz/search?q=test,,,,,,,0
8881070.0,https://flow.page/att34,http://www.phishtank.com/phish_detail.php?phish_id=8881070,2024-12-02T17:05:34+00:00,yes,2024-12-02T17:11:47+00:00,yes,Other,1
8990208.0,https://docs.google.com/presentation/d/e/2PACX-1vRMd41FAeIdWfj0U4hZc64NAlI5wOygjyg9EkKlghAUQ5HlcRA4Au8ik1vYW5n5ihI20ERVfn9WQT5D/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8990208,2025-02-25T14:11:00+00:00,yes,2025-02-25T14:21:58+00:00,yes,Other,1
,https://aiden.vision/,,,,,,,0
,https://webdesk.ru/,,,,,,,0
8750376.0,https://9ez6jphbb.cc.rs6.net/tn.jsp?f=001XRMmUZdbl0SOBk3S6gOB_AiXFHskJ1CoizsvlvV_GpgtM650n0EDbMmDYhoDvsz0q16k3_DKWx611H0y4B9_pyUzB6Nae-7IR_xq1ZKcjdQFFeFl5b6fb1AL_thOn6c6S4kACGlOXg9UES6xzQeHvCfjT_SnlZhQ&amp;c=MChU0XTpJufMadVm8C96tUARnEsQPLbLEAvETjTz81o9WAV8XY5OuA==&amp;ch=&amp;__=/3tqgsa/care(a)jiopaymentsbank.com,http://www.phishtank.com/phish_detail.php?phish_id=8750376,2024-09-09T13:50:11+00:00,yes,2024-09-09T13:53:27+00:00,yes,Other,1
8255867.0,https://qrco.de/--V,http://www.phishtank.com/phish_detail.php?phish_id=8255867,2023-08-10T04:51:25+00:00,yes,2023-08-10T10:51:33+00:00,yes,Other,1
,https://appcarehub.click/home,,,,,,,0
9189718.0,https://sdo6caaca3d-us-east-2.s3.us-east-2.amazonaws.com/51bff.html,http://www.phishtank.com/phish_detail.php?phish_id=9189718,2025-08-20T16:14:25+00:00,yes,2025-08-20T18:32:06+00:00,yes,Internal Revenue Service,1
8728580.0,https://qrco.de/bfKPWJ,http://www.phishtank.com/phish_detail.php?phish_id=8728580,2024-08-23T12:07:50+00:00,yes,2024-08-23T12:13:23+00:00,yes,Other,1
,http://invuplanesmaduros.com/search?q=test,,,,,,,0
,http://lordserialz13.pro/,,,,,,,0
8459856.0,https://docs.google.com/presentation/d/e/2PACX-1vRda1OrQUonNghq8Xc1fbRcee2udY-L_WtLdgTlFLbrNyrbkx10RQMpSVS4I7TD9f-lneAcxnKsQCmp/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8459856,2024-02-20T15:42:46+00:00,yes,2024-02-20T15:52:13+00:00,yes,Other,1
,http://coloradoski.com/,,,,,,,0
,http://logishotels.com/login,,,,,,,0
9273303.0,https://l.wl.co/l?u=https://qr-codes.io/HVB0W6,http://www.phishtank.com/phish_detail.php?phish_id=9273303,2025-11-21T04:44:28+00:00,yes,2025-11-21T04:52:13+00:00,yes,Other,1
8288068.0,https://new.express.adobe.com/webpage/bItyW1XLsa9Fl,http://www.phishtank.com/phish_detail.php?phish_id=8288068,2023-09-06T19:58:42+00:00,yes,2023-09-06T20:03:18+00:00,yes,Other,1
,http://manhwax.top/,,,,,,,0
8886559.0,https://sites.google.com/view/hdnbfnjfdn/home,http://www.phishtank.com/phish_detail.php?phish_id=8886559,2024-12-05T09:25:49+00:00,yes,2024-12-05T09:32:38+00:00,yes,Other,1
,http://pizza-sicilia.ru/login,,,,,,,0
9025454.0,https://clientemodu.com/,http://www.phishtank.com/phish_detail.php?phish_id=9025454,2025-03-19T15:01:14+00:00,yes,2025-08-03T23:32:21+00:00,yes,Other,1
9296260.0,https://chimerical-kashata-439298.netlify.app/,http://www.phishtank.com/phish_detail.php?phish_id=9296260,2025-12-21T09:49:59+00:00,yes,2025-12-21T09:51:37+00:00,yes,Netflix,1
8561771.0,http://bafybeifgzx4io3dzbvis5ts2t24kltun72lzv7l37zroel7prg5wfg352i.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8561771,2024-05-03T05:00:23+00:00,yes,2024-05-03T05:10:11+00:00,yes,Other,1
,https://gusd.net/,,,,,,,0
,https://koicasino.io/products,,,,,,,0
8673451.0,https://bit.ly/4cavLPb,http://www.phishtank.com/phish_detail.php?phish_id=8673451,2024-07-23T23:09:18+00:00,yes,2024-07-23T23:13:13+00:00,yes,Other,1
8339226.0,https://gyechfue3.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=8339226,2023-10-21T14:42:02+00:00,yes,2023-10-21T14:53:21+00:00,yes,Other,1
,https://jaihowin2.com/account,,,,,,,0
,https://google.pl/search?q=test,,,,,,,0
,https://epg.one/,,,,,,,0
,https://magnacom.co.uk/profile,,,,,,,0
,https://coz1.ir/,,,,,,,0
8666419.0,https://qrco.de/bfF83n,http://www.phishtank.com/phish_detail.php?phish_id=8666419,2024-07-19T22:26:45+00:00,yes,2024-07-19T22:33:15+00:00,yes,Other,1
8550438.0,https://royalmail-delivery-issue.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8550438,2024-04-24T21:09:21+00:00,yes,2024-04-24T21:23:36+00:00,yes,Other,1
,http://amo.si/products,,,,,,,0
,https://hankookilbo.com/login,,,,,,,0
,https://easygifts.ro/profile,,,,,,,0
,http://clati-cfo.ru/search?q=test,,,,,,,0
8436547.0,https://ycbc60.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8436547,2024-01-31T18:23:32+00:00,yes,2024-01-31T19:32:27+00:00,yes,Other,1
,http://wmspanel.com/search?q=test,,,,,,,0
,https://thebike.com/,,,,,,,0
,https://deriv.com/,,,,,,,0
,http://barlamantoday.com/about,,,,,,,0
,https://upperclass.cn/products,,,,,,,0
8839289.0,https://l.ead.me/bfXqDW,http://www.phishtank.com/phish_detail.php?phish_id=8839289,2024-11-07T20:00:41+00:00,yes,2024-11-07T20:12:31+00:00,yes,Other,1
8721840.0,https://q-r.to/bfJh3b,http://www.phishtank.com/phish_detail.php?phish_id=8721840,2024-08-19T19:33:32+00:00,yes,2024-08-19T19:53:34+00:00,yes,Other,1
,https://updateordie.com/about,,,,,,,0
8981899.0,https://share-na2.hsforms.com/1XWhPm5EQSr6C2KluxzReAQ403l0d,http://www.phishtank.com/phish_detail.php?phish_id=8981899,2025-02-21T13:20:19+00:00,yes,2025-02-21T13:33:05+00:00,yes,Other,1
,https://planet77combo.website/,,,,,,,0
8722631.0,https://neartail.com/sm/OevC6KLsG,http://www.phishtank.com/phish_detail.php?phish_id=8722631,2024-08-20T07:38:52+00:00,yes,2024-08-21T10:33:58+00:00,yes,Other,1
8618675.0,https://pub-ba65764a4dee4e76bb488ceb0920eee0.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8618675,2024-06-17T15:08:38+00:00,yes,2024-06-17T15:23:36+00:00,yes,Other,1
9183547.0,https://bafkreidngymiumabpgrkwiesyuecubsn35favdipf52wnreepqhapld3gi.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=9183547,2025-08-14T10:13:57+00:00,yes,2025-08-14T10:31:53+00:00,yes,Other,1
8799150.0,https://web-bpopular.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=8799150,2024-10-08T15:36:37+00:00,yes,2024-10-08T15:52:58+00:00,yes,Other,1
,http://timetech.ru/profile,,,,,,,0
8624898.0,https://docs.google.com/presentation/d/e/2PACX-1vQENvoO37qaROgbrcr4l0w4FzyS3_2OBBY3gFyTlZ5cdkzNiOch1eJIkzktNcXfmuOeaoSyUSB7eNoG/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8624898,2024-06-22T15:41:40+00:00,yes,2024-06-22T16:23:30+00:00,yes,Other,1
7644781.0,https://server-data-20d8d.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7644781,2022-08-08T22:27:22+00:00,yes,2022-08-08T22:31:51+00:00,yes,Other,1
8715640.0,https://qrco.de/bfJMy6,http://www.phishtank.com/phish_detail.php?phish_id=8715640,2024-08-16T04:23:13+00:00,yes,2024-08-16T04:33:04+00:00,yes,Other,1
8596116.0,https://qrco.de/bf5A8VSCkmascuuasdwetwrcaxza,http://www.phishtank.com/phish_detail.php?phish_id=8596116,2024-06-01T20:25:31+00:00,yes,2024-06-01T20:33:08+00:00,yes,Other,1
8651329.0,https://huxqkait.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8651329,2024-07-12T02:13:42+00:00,yes,2024-07-12T02:23:12+00:00,yes,Other,1
7237186.0,https://sites.google.com/view/home-bt-updates/bt-com,http://www.phishtank.com/phish_detail.php?phish_id=7237186,2021-07-21T06:48:27+00:00,yes,2021-08-25T07:00:08+00:00,yes,Other,1
8472843.0,https://bogexa8628.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=8472843,2024-03-01T19:15:16+00:00,yes,2024-03-01T19:22:54+00:00,yes,Other,1
8827963.0,https://thesafepaldappsolution.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8827963,2024-10-31T08:24:18+00:00,yes,2024-10-31T08:32:19+00:00,yes,Other,1
8489498.0,https://cakeresume.com/s--lvo_s87UUvfluvWRPSxTbg--/at-t-563191,http://www.phishtank.com/phish_detail.php?phish_id=8489498,2024-03-12T14:18:51+00:00,yes,2024-03-12T14:23:10+00:00,yes,Other,1
,https://ltgamesglobal.com/about,,,,,,,0
,https://krvetka.com/home,,,,,,,0
9228882.0,https://docs.google.com/drawings/d/1wdqxOzEYbE6uv1XT-BBtzrhbyWruPrncTvTuQRsKiNY/edit,http://www.phishtank.com/phish_detail.php?phish_id=9228882,2025-10-03T00:06:58+00:00,yes,2025-10-03T00:32:56+00:00,yes,Other,1
,https://sceducationlottery.com/,,,,,,,0
,http://d0990.cn/,,,,,,,0
,https://9918xt.com/,,,,,,,0
,http://univermilenium.edu.mx/,,,,,,,0
,http://elleshop.cn/home,,,,,,,0
,https://huffingtonpost.in/,,,,,,,0
8356042.0,https://cancel-heartland-access.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8356042,2023-11-07T02:12:57+00:00,yes,2023-11-07T02:23:34+00:00,yes,Other,1
,http://jwpei.com/,,,,,,,0
,https://koopypet.com.cn/products,,,,,,,0
,https://gravitypayments.com/,,,,,,,0
,https://kijimea.it/search?q=test,,,,,,,0
8571677.0,https://dropbox.com/scl/fi/yyzrpt7dlqa344mpbg1cu/Sign-in-to-update-your-account-below.paper?rlkey=0rky1z0fcamm0q8ospqrc2e3u&dl=0,http://www.phishtank.com/phish_detail.php?phish_id=8571677,2024-05-10T09:30:30+00:00,yes,2024-05-10T09:33:32+00:00,yes,Other,1
9020347.0,https://bve6asryctf0i8s57idtuyi-guofyid68tofyiugofd68oyi.teemill.com/,http://www.phishtank.com/phish_detail.php?phish_id=9020347,2025-03-13T17:38:27+00:00,yes,2025-03-13T17:52:42+00:00,yes,Other,1
8699763.0,https://qrco.de/bfHsSj,http://www.phishtank.com/phish_detail.php?phish_id=8699763,2024-08-07T16:31:48+00:00,yes,2024-08-07T16:52:49+00:00,yes,Other,1
,http://mammut.jp/account,,,,,,,0
,https://orrick.com/,,,,,,,0
,http://bigtoysdirect.com/,,,,,,,0
8868900.0,https://uryhs6resxifyjxfhahxcj-aeyzyzxcjvsdf6tafshxd2.teemill.com/,http://www.phishtank.com/phish_detail.php?phish_id=8868900,2024-11-25T11:34:21+00:00,yes,2024-11-25T11:41:48+00:00,yes,Other,1
9086144.0,http://marketplace-items-8236236458.hstn.me/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=9086144,2025-05-03T19:22:05+00:00,yes,2025-05-03T19:32:20+00:00,yes,Other,1
8319795.0,https://script.google.com/macros/s/AKfycbwYJHVER41OC8bTB8CG2u_3C9hILNcmZMpZJt1_2nItgCVT3S7NGHxhjlJonckwmSkMdw/exec,http://www.phishtank.com/phish_detail.php?phish_id=8319795,2023-10-04T13:19:17+00:00,yes,2023-10-04T13:23:20+00:00,yes,Internal Revenue Service,1
8730585.0,https://qrco.de/bfKa68,http://www.phishtank.com/phish_detail.php?phish_id=8730585,2024-08-24T19:31:41+00:00,yes,2024-08-24T20:53:17+00:00,yes,Other,1
,http://cyberhost.cz/,,,,,,,0
,http://happy-mothering.com/search?q=test,,,,,,,0
9303844.0,https://exodus-website.created.app/,http://www.phishtank.com/phish_detail.php?phish_id=9303844,2026-01-03T20:41:20+00:00,yes,2026-01-04T08:32:15+00:00,yes,Other,1
8417735.0,https://malabs.com/login,http://www.phishtank.com/phish_detail.php?phish_id=8417735,2024-01-11T14:53:58+00:00,yes,2024-01-11T15:42:35+00:00,yes,Microsoft,1
8227135.0,https://abcappsiteinst.azurewebsites.net/,http://www.phishtank.com/phish_detail.php?phish_id=8227135,2023-07-17T21:35:37+00:00,yes,2023-07-18T05:13:02+00:00,yes,Other,1
9296967.0,https://accessdashboard.im/hvgb/auth,http://www.phishtank.com/phish_detail.php?phish_id=9296967,2025-12-22T16:02:35+00:00,yes,2025-12-23T19:31:51+00:00,yes,Internal Revenue Service,1
,https://ewc.edu.za/,,,,,,,0
9199473.0,https://versicherungsservicemfa-my.sharepoint.com/:o:/g/personal/riccardo_stollberg_versicherungsservice-mfa_de/EhK4rbZR_BtEvkRg3uU3H8EBcryYEqxE_4AMB3AdXMGPTA?e=5%3aoirbtj&amp;at=9,http://www.phishtank.com/phish_detail.php?phish_id=9199473,2025-09-01T12:16:03+00:00,yes,2025-09-08T20:32:09+00:00,yes,Microsoft,1
9167587.0,https://us3.campaign-archive.com/?u=62a0aa0e202884f01123c9a6f&id=5018861a9d,http://www.phishtank.com/phish_detail.php?phish_id=9167587,2025-07-28T17:20:50+00:00,yes,2025-07-28T17:32:24+00:00,yes,Other,1
8703532.0,http://94i.37c.mytemp.website/,http://www.phishtank.com/phish_detail.php?phish_id=8703532,2024-08-09T20:58:49+00:00,yes,2024-08-09T21:04:36+00:00,yes,Other,1
,https://sportsaffinity.com/,,,,,,,0
9046022.0,https://moh-gov-sa.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9046022,2025-04-02T21:18:09+00:00,yes,2025-04-02T21:31:59+00:00,yes,Other,1
9286631.0,https://l.wl.co/l?u=https://qr-codes.io/orm7qU,http://www.phishtank.com/phish_detail.php?phish_id=9286631,2025-12-09T18:36:29+00:00,yes,2025-12-09T18:41:47+00:00,yes,Other,1
,https://paydayloansohio.net/,,,,,,,0
,https://good2026.com/about,,,,,,,0
,https://sadadahie.com/,,,,,,,0
,https://gong.bg/,,,,,,,0
,https://sendvid.com/account,,,,,,,0
,https://italiangourmet.it/about,,,,,,,0
9093242.0,https://werasdvumtredascin.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9093242,2025-05-09T21:34:37+00:00,yes,2025-05-09T21:52:15+00:00,yes,Other,1
8648957.0,https://bit.ly/3xT5qH5,http://www.phishtank.com/phish_detail.php?phish_id=8648957,2024-07-10T22:10:03+00:00,yes,2024-07-10T22:13:19+00:00,yes,Other,1
8640028.0,https://t.co/zvhtmpE6Yx,http://www.phishtank.com/phish_detail.php?phish_id=8640028,2024-07-03T22:25:10+00:00,yes,2024-07-03T22:33:38+00:00,yes,Other,1
,https://liveconnect.dk/,,,,,,,0
9176089.0,https://us19.campaign-archive.com/?u=611953051549da7e17874502d&id=cf340ba071,http://www.phishtank.com/phish_detail.php?phish_id=9176089,2025-08-06T17:45:11+00:00,yes,2025-08-06T17:52:01+00:00,yes,Other,1
9179503.0,https://us10.campaign-archive.com/?u=70d5ee380d1fbeb4e9e490cfc&id=3d97bb6b78,http://www.phishtank.com/phish_detail.php?phish_id=9179503,2025-08-10T10:47:53+00:00,yes,2025-08-10T10:52:14+00:00,yes,Other,1
8665024.0,https://away.vk.com/away.php?rh=7c9c7bbb-a001-4ce4-8212-e5889badff14,http://www.phishtank.com/phish_detail.php?phish_id=8665024,2024-07-19T12:58:44+00:00,yes,2024-07-19T13:04:30+00:00,yes,Internal Revenue Service,1
9296815.0,https://de880e21dbf3939f045b9a44013f190df5.aidk.to/de/,http://www.phishtank.com/phish_detail.php?phish_id=9296815,2025-12-22T12:30:06+00:00,yes,2025-12-22T13:02:20+00:00,yes,Other,1
8676618.0,https://pub-75fc3dabbd58472e9c7682b86916ec20.r2.dev/prolink.html,http://www.phishtank.com/phish_detail.php?phish_id=8676618,2024-07-25T02:53:54+00:00,yes,2024-07-25T03:04:45+00:00,yes,Other,1
,http://volleybal.nl/account,,,,,,,0
,http://rrwebhost2.com.br/,,,,,,,0
,http://unts32.ru/search?q=test,,,,,,,0
9297298.0,https://injyu.skyboltzone.cfd/NmodWnfEpLpjMnhEVdy45th,http://www.phishtank.com/phish_detail.php?phish_id=9297298,2025-12-23T05:21:27+00:00,yes,2025-12-23T05:31:53+00:00,yes,Other,1
8642513.0,https://rcbpsexp.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8642513,2024-07-05T22:28:19+00:00,yes,2024-07-05T22:33:20+00:00,yes,Other,1
9263576.0,https://qiolimerdain.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9263576,2025-11-10T16:06:26+00:00,yes,2025-11-10T16:11:54+00:00,yes,Other,1
8607247.0,https://pub-485c938c1a1b43b2bbc5b99155f2de68.r2.dev/giudnfud.html,http://www.phishtank.com/phish_detail.php?phish_id=8607247,2024-06-08T02:41:11+00:00,yes,2024-06-08T02:53:30+00:00,yes,Other,1
9052871.0,https://shresthasameerman.com.np/tunnel/file/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9052871,2025-04-08T17:40:09+00:00,yes,2025-04-08T19:12:30+00:00,yes,Internal Revenue Service,1
,https://tunein.com/home,,,,,,,0
,https://ngwa.org/,,,,,,,0
,https://tcsppf.com/,,,,,,,0
9283423.0,https://37hegr.icu/pilfxz6s/yyBirZ/WTAaWL,http://www.phishtank.com/phish_detail.php?phish_id=9283423,2025-12-04T11:53:10+00:00,yes,2025-12-04T12:03:26+00:00,yes,Other,1
8298868.0,https://docs.google.com/presentation/d/e/2PACX-1vSDZDH_FuwRgiBP8wylCGvWau97CfUm23aCHWjiADHuv98VeG4x0TbdbdKGK0mah4oP8R9x2dIplR6o/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8298868,2023-09-14T16:56:48+00:00,yes,2023-09-14T17:03:57+00:00,yes,Other,1
,https://navitel.ru/about,,,,,,,0
,https://rihanna.store/,,,,,,,0
,https://coopservicesinc.com/search?q=test,,,,,,,0
,http://sgmagazine.com/login,,,,,,,0
8811299.0,https://qrco.de/bfU5vx,http://www.phishtank.com/phish_detail.php?phish_id=8811299,2024-10-18T00:14:47+00:00,yes,2024-10-18T00:22:14+00:00,yes,Other,1
,https://marksgroup.ru/profile,,,,,,,0
,http://livechatty77.com/profile,,,,,,,0
9029877.0,https://vcn-hiyetuafjmjseulvedcaulqe.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9029877,2025-03-25T23:28:17+00:00,yes,2025-03-25T23:42:38+00:00,yes,Other,1
,http://feedier.com/,,,,,,,0
9174455.0,https://pub-fe45910597a14b45b7e5e3afa9958649.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9174455,2025-08-05T02:51:08+00:00,yes,2025-08-05T03:03:05+00:00,yes,Other,1
9048640.0,https://signin-ehay-uk-login-secures-5f8twghw.manushmanusherjonnobd.com/,http://www.phishtank.com/phish_detail.php?phish_id=9048640,2025-04-05T04:20:46+00:00,yes,2025-04-05T04:42:00+00:00,yes,Other,1
9231965.0,https://coursiers-fr-pickup.com/,http://www.phishtank.com/phish_detail.php?phish_id=9231965,2025-10-06T15:39:51+00:00,yes,2025-10-06T15:42:29+00:00,yes,Other,1
,https://dlwax.com/,,,,,,,0
8502686.0,https://valerieann1990.wixsite.com/my-site,http://www.phishtank.com/phish_detail.php?phish_id=8502686,2024-03-22T06:21:15+00:00,yes,2024-03-22T06:23:01+00:00,yes,Other,1
8669972.0,https://dropbox.com/scl/fi/9vfc35nrf0guemn8jikr6/NEW-BT-VOICE-MESSAGE.paper?rlkey=j4sxh35a5lenb2a6a0vy7att9&dl=0,http://www.phishtank.com/phish_detail.php?phish_id=8669972,2024-07-22T12:47:50+00:00,yes,2024-07-22T12:53:21+00:00,yes,Other,1
,https://trips50.cc/login,,,,,,,0
9010431.0,https://iniciar-correo-web.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9010431,2025-03-10T01:57:36+00:00,yes,2025-03-10T02:02:38+00:00,yes,Other,1
8895529.0,https://docs.google.com/presentation/d/e/2PACX-1vT24sJ0fz0v83yyIkDai9UCXK61iOPklEiWk2aMDv_JcHd0IPdGtnEZc6dOaIIwfSxIWoMhkeDNXgEX/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8895529,2024-12-10T04:51:56+00:00,yes,2024-12-10T05:03:06+00:00,yes,Other,1
,http://028xmf.cn/,,,,,,,0
,https://digitarb.net/profile,,,,,,,0
8430282.0,https://docs.google.com/presentation/d/e/2PACX-1vRnNpsKXf5roZ8eE_W-bNllLbisfWmM1D5KRqfGApCEzk8BwcEjXa8wHrdivIOtx4reMDCIVqdtLj5V/pub,http://www.phishtank.com/phish_detail.php?phish_id=8430282,2024-01-26T17:22:48+00:00,yes,2024-01-26T17:42:09+00:00,yes,Other,1
8759803.0,https://planh-c6a92.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8759803,2024-09-14T01:20:12+00:00,yes,2024-09-14T01:23:16+00:00,yes,Other,1
,https://unba.org.ua/,,,,,,,0
,https://posh.mk/account,,,,,,,0
8854764.0,https://sites.google.com/view/updati/home,http://www.phishtank.com/phish_detail.php?phish_id=8854764,2024-11-15T18:41:56+00:00,yes,2024-11-15T18:52:29+00:00,yes,Other,1
,https://buentingfamily.com/account,,,,,,,0
8106899.0,https://disfracespartytime.com.ar/,http://www.phishtank.com/phish_detail.php?phish_id=8106899,2023-04-05T16:34:00+00:00,yes,2023-04-05T16:44:28+00:00,yes,Other,1
,https://vonzago383.com/,,,,,,,0
8906361.0,https://bit.ly/3YZNEN9,http://www.phishtank.com/phish_detail.php?phish_id=8906361,2024-12-17T21:54:42+00:00,yes,2024-12-17T22:03:01+00:00,yes,Other,1
,http://sentryms.com/account,,,,,,,0
8786823.0,https://iculonqbq.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8786823,2024-09-29T12:26:55+00:00,yes,2024-09-29T12:33:20+00:00,yes,Other,1
,https://trustsales.vn/,,,,,,,0
9171960.0,https://bafkreibu5jrtcciemhfbj5vkjzo5k6imtyinvnfkuqgw7raisfdaiv7ase.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=9171960,2025-08-02T00:52:34+00:00,yes,2025-08-02T01:11:58+00:00,yes,Other,1
8169667.0,https://v2-fbprotect.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8169667,2023-06-09T03:02:33+00:00,yes,2023-06-09T03:13:20+00:00,yes,Other,1
8123071.0,https://submitted.formspark.io/?_formId=XTTyb2kn&_status=OK&_title=Your%20form%20has%20been%20submitted.,http://www.phishtank.com/phish_detail.php?phish_id=8123071,2023-04-20T16:00:36+00:00,yes,2023-04-20T21:16:33+00:00,yes,Other,1
,http://pmspa.rj.gov.br/about,,,,,,,0
9277326.0,https://arubawebmail771.blob.core.windows.net/user48123184893140019/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9277326,2025-11-26T12:26:56+00:00,yes,2025-11-26T12:32:36+00:00,yes,Other,1
8709673.0,https://q-r.to/bfIy2u,http://www.phishtank.com/phish_detail.php?phish_id=8709673,2024-08-13T20:14:27+00:00,yes,2024-08-13T20:53:23+00:00,yes,Other,1
9063125.0,https://docs.google.com/presentation/d/e/2PACX-1vSjg6UXmhG3dd6mzuC4goJ4EDP9nUgOX2LUy8SZuTFTDAYO0ZRfnhovzA9sifHyPfs7QSWpPiILS0f1/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=9063125,2025-04-15T16:21:11+00:00,yes,2025-04-16T10:51:59+00:00,yes,Other,1
8889339.0,https://bit.ly/4f35nb2,http://www.phishtank.com/phish_detail.php?phish_id=8889339,2024-12-06T11:16:52+00:00,yes,2024-12-06T11:22:17+00:00,yes,Other,1
8569728.0,https://communitycollegeoofphiladelphia.ukit.me/,http://www.phishtank.com/phish_detail.php?phish_id=8569728,2024-05-09T13:53:58+00:00,yes,2024-05-09T14:04:10+00:00,yes,Other,1
8380747.0,https://docs.google.com/presentation/d/e/2PACX-1vS8zbRt5q5XMoyfwQN7PzudJg1A1V-KsOWE9LajqqwQGizGHqV6yBkvfFouLE2EeZ8r-9LmF9poCH4L/pub?start=false&loop=false&delayms=3000&slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8380747,2023-12-01T18:11:33+00:00,yes,2023-12-01T18:23:36+00:00,yes,Other,1
,https://nycteachingfellows.org/search?q=test,,,,,,,0
,https://yo247.co/account,,,,,,,0
,https://jjj777l.com/,,,,,,,0
,https://po18x.vip/profile,,,,,,,0
7772242.0,https://case1009841851085.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7772242,2022-09-15T23:07:07+00:00,yes,2022-09-15T23:12:41+00:00,yes,Other,1
8726076.0,https://l.ead.me/bfJngA,http://www.phishtank.com/phish_detail.php?phish_id=8726076,2024-08-21T23:37:57+00:00,yes,2024-08-22T01:23:45+00:00,yes,Other,1
