url_length,domain_length,path_length,path_depth,digit_ratio,special_char_ratio,dot_count,hyphen_count,subdomain_count,has_ip_address,has_https,url_entropy,domain_entropy,token_count,max_token_length,suspicious_token_ratio,has_query_params,query_param_count,document_path_present,long_digit_sequence,path_numeric_ratio,semantic_subdomain_depth,has_deep_subdomain,brand_in_registered_domain,brand_in_subdomain,brand_mismatch,dns_query_success,a_record_count,domain_age_days,has_form,password_input_present,external_form_action,label
26,17,1,1,0.11538461538461539,0.0,2,0,1,0,1,3.609496334425697,3.146286370662105,4,9,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
21,8,5,1,0.09523809523809523,0.0,1,0,0,0,1,3.939470994001286,3.0,4,5,0.0,0,0,0,0,0.4,0,0,0,0,0,1,2,-1,0,0,0,1
64,55,1,1,0.109375,0.0,2,1,1,0,1,4.5638530781525795,4.4077438040403925,5,21,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
18,9,1,1,0.0,0.0,1,0,0,0,1,3.530493056757482,2.94770277922009,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
23,14,1,1,0.0,0.0,2,0,1,0,1,3.377278130987436,2.7534343861887853,4,7,0.0,0,0,0,0,0.0,1,0,0,0,0,0,-1,-1,0,0,0,0
103,11,47,4,0.11650485436893204,0.0,2,1,0,0,1,5.233850925796992,3.027169118440619,13,25,0.0,1,2,1,1,0.0425531914893617,0,0,0,0,0,1,1,-1,0,0,0,1
31,15,8,1,0.0,0.0,1,0,0,0,1,3.6309850197851365,2.999581230646064,4,11,0.25,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
28,11,9,1,0.10714285714285714,0.0,1,0,0,0,1,4.012188403968661,3.277613436819116,4,8,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
31,10,7,1,0.0,0.0,1,0,0,0,0,4.014860327200947,3.321928094887362,6,7,0.0,1,1,0,0,0.0,0,0,0,0,0,1,3,-1,0,0,0,0
19,10,1,1,0.15789473684210525,0.0,1,0,0,0,1,3.787143960698138,3.121928094887362,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
24,15,1,1,0.0,0.0,1,0,0,0,1,3.8553885422075345,3.589898095464287,3,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
43,21,7,1,0.0,0.0,1,0,0,0,1,4.0741957898784324,3.689703732199547,6,17,0.0,1,1,0,0,0.0,0,0,0,0,0,1,2,-1,1,0,1,0
23,11,5,1,0.0,0.0,2,0,1,0,0,3.5342190211803413,2.913977073182752,5,4,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,0,0,0,0
36,28,1,1,0.0,0.0,2,0,1,0,0,3.895638807527667,3.655045546825804,4,16,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
26,10,8,1,0.0,0.0,1,0,0,0,1,3.8731406795131327,3.1219280948873624,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,1
35,26,1,1,0.02857142857142857,0.0,2,1,1,0,1,4.050013373778755,3.7962176025900556,5,11,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
40,16,16,3,0.0,0.0,2,0,1,0,1,4.093942707918268,3.202819531114783,7,6,0.0,0,0,0,0,0.0,1,0,1,0,0,1,1,-1,1,1,0,1
18,10,1,1,0.0,0.0,1,0,0,0,0,3.350209029099897,2.9219280948873623,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
83,74,1,1,0.1566265060240964,0.0,3,0,2,0,1,4.920001407605861,4.754740656281051,5,59,0.0,0,0,0,0,0.0,2,1,0,0,0,1,2,-1,1,1,0,1
41,12,21,2,0.0,0.0,1,0,0,0,1,4.314749870418975,3.0220552088742,5,15,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,1
23,8,7,1,0.08695652173913043,0.0,2,0,1,0,1,4.0559581516151235,2.5,5,6,0.0,0,0,0,0,0.2857142857142857,1,0,0,0,0,1,4,-1,0,0,0,1
33,7,18,1,0.06060606060606061,0.0,1,0,0,0,1,4.41545813444441,2.807354922057604,4,17,0.0,0,0,0,0,0.1111111111111111,0,0,0,0,0,1,4,-1,0,0,0,1
24,15,1,1,0.0,0.0,2,0,1,0,1,3.855388542207534,3.5068905956085183,4,9,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,0
29,13,8,1,0.0,0.0,1,1,0,0,1,3.9952378913808873,3.3927474104487847,5,7,0.2,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,1,0,0
32,16,9,1,0.0,0.0,1,0,0,0,0,3.902518266288633,3.452819531114783,4,12,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
62,43,11,1,0.25806451612903225,0.0,3,1,1,0,1,4.616523778619978,4.06279520858371,7,32,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,1,0,1
190,15,108,5,0.11578947368421053,0.015789473684210527,3,3,1,0,1,5.509789637015922,2.973557262275185,21,44,0.0,1,4,0,0,0.16666666666666666,1,0,1,0,0,1,1,-1,0,0,0,1
16,7,1,1,0.0,0.0,1,0,0,0,1,3.327819531114783,2.2359263506290326,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,1,0
234,12,17,1,0.1282051282051282,0.017094017094017096,7,2,2,1,0,5.517714949482656,2.6258145836939115,26,54,0.0,1,5,0,1,0.0,2,1,0,0,0,1,1,-1,1,1,0,1
22,9,5,1,0.0,0.0,1,0,0,0,1,3.572623663895163,2.725480556997868,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
34,25,1,1,0.0,0.0,2,1,1,0,1,4.182907326480826,3.8936606896881845,5,14,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
31,17,6,1,0.0,0.0,1,0,0,0,1,3.711314858355235,3.2195282822995477,4,13,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,0,1,0
31,18,5,1,0.0,0.0,1,0,0,0,1,3.9292144551992183,3.30827083453526,4,14,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
29,20,1,1,0.10344827586206896,0.0,2,1,1,0,1,4.021268494903766,3.7841837197791883,5,6,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
19,10,1,1,0.0,0.0,1,0,0,0,1,3.286629486786195,2.6464393446710153,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,1
18,9,1,1,0.0,0.0,1,0,0,0,1,3.6416041678685933,3.169925001442312,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
19,10,1,1,0.0,0.0,1,0,0,0,1,3.787143960698138,3.121928094887362,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
22,13,1,1,0.0,0.0,1,0,0,0,1,3.8796640049025934,3.3927474104487847,3,10,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
16,7,1,1,0.125,0.0,1,0,0,0,1,3.452819531114783,2.521640636343318,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,1,1,0
178,15,108,5,0.08426966292134831,0.0,3,2,1,0,1,5.4232970716463695,2.973557262275185,22,32,0.0,1,4,0,0,0.10185185185185185,1,0,1,0,0,1,1,-1,0,0,0,1
31,9,14,1,0.03225806451612903,0.0,1,0,0,0,1,4.17146526179041,2.94770277922009,4,13,0.0,0,0,0,0,0.07142857142857142,0,0,0,0,0,1,4,-1,0,0,0,1
54,7,2,1,0.0,0.0,3,0,1,0,1,4.286661344475612,2.2359263506290326,10,18,0.0,1,1,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
29,10,11,2,0.0,0.0,1,0,0,0,1,3.8143719431796272,2.6464393446710153,4,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,1
47,16,23,1,0.10638297872340426,0.0,2,0,1,0,1,4.671402149457917,3.625,5,22,0.0,0,0,0,0,0.21739130434782608,1,0,0,0,0,0,-1,-1,0,0,0,1
114,19,37,1,0.39473684210526316,0.017543859649122806,2,4,1,0,1,4.931710080152243,3.5766176449086653,13,32,0.0,1,2,0,1,0.5945945945945946,1,0,0,0,0,1,1,-1,0,0,0,1
18,9,1,1,0.0,0.0,1,0,0,0,1,3.794653473544342,3.169925001442312,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
21,13,1,1,0.0,0.0,1,0,0,0,0,3.5585186130489057,2.8731406795131336,3,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,0,1,0
88,43,37,1,0.23863636363636365,0.0,3,1,1,0,1,4.797475943343294,4.158140917190916,7,32,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
18,10,1,1,0.0,0.0,1,0,0,0,0,3.6835423624332306,3.121928094887362,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
22,7,7,1,0.09090909090909091,0.0,1,0,0,0,1,4.152391277629865,2.807354922057604,4,6,0.0,0,0,0,0,0.2857142857142857,0,0,0,0,0,1,4,-1,0,0,0,1
167,15,108,5,0.1317365269461078,0.0,2,1,1,0,1,5.445304006705979,2.973557262275185,16,80,0.0,1,3,0,0,0.16666666666666666,1,0,1,0,0,1,1,-1,0,0,0,1
25,17,1,1,0.0,0.0,1,1,0,0,0,3.9434651896016457,3.5724694587701364,4,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
37,29,1,1,0.16216216216216217,0.0,2,1,1,0,0,4.388790447342457,4.112820978767683,5,15,0.0,0,0,0,1,0.0,1,0,0,0,0,0,-1,-1,0,0,0,1
32,23,1,1,0.0,0.0,2,0,1,0,1,4.241729296672174,3.9690016298759936,4,11,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
36,27,1,1,0.0,0.0,2,2,1,0,1,4.072431251322119,3.8659986132745803,6,7,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
84,15,61,4,0.08333333333333333,0.0,2,1,1,0,1,5.161554589620974,2.973557262275185,9,39,0.0,0,0,0,0,0.11475409836065574,1,0,1,0,0,1,1,-1,0,0,0,1
30,21,1,1,0.1,0.0,2,2,1,0,1,4.1898980954642875,3.8208888513501886,6,5,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
61,24,1,1,0.3114754098360656,0.0,2,1,1,0,1,4.826080321411179,3.9387218755408675,7,25,0.0,1,1,0,1,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
50,41,1,1,0.0,0.0,2,4,1,0,1,4.298171939471839,3.978787979911235,8,7,0.125,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,0,0,1
175,15,108,5,0.11428571428571428,0.011428571428571429,2,2,1,0,1,5.548131044460653,2.973557262275185,17,50,0.0,1,3,0,0,0.14814814814814814,1,0,1,0,0,1,1,-1,0,0,0,1
33,11,7,1,0.0,0.0,1,0,0,0,1,3.8589572866686432,3.0957952550009344,6,7,0.0,1,1,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
109,18,4,1,0.12844036697247707,0.03669724770642202,3,1,0,0,1,5.168004137392415,3.6143694458867563,14,23,0.0,1,2,0,0,0.0,0,0,0,0,0,1,4,-1,1,1,0,1
58,15,26,3,0.017241379310344827,0.0,2,1,1,0,1,4.920661547255153,3.2402239289418513,10,10,0.0,1,1,0,0,0.038461538461538464,1,0,0,0,0,1,1,-1,0,0,0,1
51,21,22,2,0.0196078431372549,0.0,3,0,2,0,1,4.5640072044620705,3.5944656369614516,7,13,0.0,0,0,0,0,0.045454545454545456,2,1,0,0,0,1,4,-1,0,0,0,1
21,6,7,1,0.047619047619047616,0.0,1,1,0,0,1,3.8442328987631913,2.584962500721156,5,6,0.0,0,0,0,0,0.14285714285714285,0,0,0,0,0,1,4,-1,0,0,0,1
43,29,6,1,0.0,0.0,2,0,1,0,1,4.1382629410915355,3.8833374604210067,5,23,0.2,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,1,0,0
24,10,6,2,0.0,0.0,1,0,0,0,1,3.8349625007211565,2.9219280948873623,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,1
75,25,8,2,0.2,0.0,4,0,2,0,1,4.8552246903804965,3.7834651896016465,10,24,0.0,1,1,0,1,0.0,2,1,0,0,0,1,2,-1,0,0,0,1
19,10,1,1,0.0,0.0,1,1,0,0,1,3.787143960698138,3.121928094887362,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
175,15,108,5,0.08571428571428572,0.011428571428571429,2,1,1,0,1,5.621017059211152,2.973557262275185,18,49,0.0,1,3,0,0,0.10185185185185185,1,0,1,0,0,1,1,-1,0,0,0,1
24,16,1,1,0.0,0.0,2,0,1,0,0,3.886842188131012,3.375,4,9,0.0,0,0,0,0,0.0,1,0,0,0,0,1,4,-1,0,0,0,0
84,15,61,4,0.15476190476190477,0.0,2,3,1,0,1,5.225185279715573,2.973557262275185,13,16,0.0,0,0,0,0,0.21311475409836064,1,0,1,0,0,1,1,-1,0,0,0,1
22,6,8,1,0.13636363636363635,0.0,1,0,0,0,1,3.936260027531526,2.584962500721156,4,7,0.0,0,0,0,0,0.375,0,0,0,0,0,1,2,-1,0,0,0,1
94,19,7,1,0.23404255319148937,0.0,2,1,1,0,1,4.9280585007246485,3.826874881864637,12,25,0.0,1,3,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
32,11,7,1,0.0,0.0,1,0,0,0,0,4.202819531114783,3.0957952550009344,6,8,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
23,9,6,1,0.08695652173913043,0.0,1,0,0,0,1,3.7950885863977324,3.169925001442312,4,5,0.0,0,0,0,0,0.3333333333333333,0,0,0,0,0,1,2,-1,0,0,0,1
175,15,108,5,0.13714285714285715,0.011428571428571429,2,1,1,0,1,5.583450899012409,2.973557262275185,16,80,0.0,1,3,0,0,0.18518518518518517,1,0,1,0,0,1,1,-1,0,0,0,1
21,12,1,1,0.0,0.0,1,0,0,0,1,3.6537567082870006,3.0220552088742,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
19,10,1,1,0.0,0.0,1,0,0,0,1,3.6818808028034016,3.121928094887362,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
314,20,7,1,0.14331210191082802,0.01592356687898089,5,1,2,0,1,5.90484958807602,3.6841837197791887,24,54,0.0,1,4,0,0,0.0,2,1,0,0,0,1,1,-1,0,0,0,1
19,7,4,1,0.0,0.0,1,2,0,0,1,3.7871439606981383,2.807354922057604,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,1
29,16,5,1,0.0,0.0,1,0,0,0,1,3.9952378913808877,3.452819531114783,4,10,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,0
67,48,11,1,0.1044776119402985,0.0,5,5,3,0,1,4.3370075272941255,3.7772354187801778,13,11,0.0,0,0,0,0,0.18181818181818182,3,1,1,0,0,1,8,-1,0,0,0,1
22,7,7,1,0.0,0.0,1,0,0,0,1,4.152391277629865,2.807354922057604,4,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,1
42,21,7,1,0.0,0.0,1,0,0,0,0,4.290777839290894,3.8208888513501886,6,17,0.0,1,1,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
25,17,1,1,0.08,0.0,1,0,0,0,0,3.9434651896016457,3.572469458770136,3,13,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
190,15,108,5,0.07894736842105263,0.015789473684210527,3,3,1,0,1,5.475053270785701,2.973557262275185,22,33,0.0,1,4,0,0,0.10185185185185185,1,0,1,0,0,1,1,-1,0,0,0,1
23,15,1,1,0.0,0.0,1,0,0,0,0,3.7950885863977324,3.2402239289418517,3,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,1,0
28,15,6,1,0.0,0.0,1,0,0,0,0,3.7264741182543752,3.32323142879762,4,11,0.25,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
46,7,2,1,0.043478260869565216,0.0,3,1,1,0,1,4.425098368818299,2.2359263506290326,11,6,0.0,1,1,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
51,21,22,2,0.0392156862745098,0.0,3,0,2,0,1,4.509989802458865,3.5944656369614516,7,13,0.0,0,0,0,0,0.09090909090909091,2,1,0,0,0,1,4,-1,0,0,0,1
19,11,1,1,0.0,0.0,1,0,0,0,0,3.4316235658474294,3.2776134368191165,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
45,16,21,3,0.0,0.0,2,0,1,0,1,4.188982196705438,3.202819531114783,7,10,0.0,0,0,0,0,0.0,1,0,1,0,0,1,1,-1,1,1,0,1
29,16,6,1,0.0,0.0,1,1,0,0,0,3.948859340762046,3.25,5,7,0.2,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
24,15,1,1,0.0,0.0,1,0,0,0,1,3.855388542207534,3.3735572622751855,3,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,1
46,37,1,1,0.13043478260869565,0.0,2,2,1,0,1,4.3794491194680845,4.280682339234348,6,10,0.0,0,0,0,1,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
82,74,1,1,0.1951219512195122,0.0,3,0,2,0,0,4.7384281513192015,4.609404338684247,5,59,0.0,0,0,0,0,0.0,2,1,0,0,0,1,2,-1,1,1,0,1
17,8,1,1,0.0,0.0,1,0,0,0,1,3.41041725276052,3.0,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
29,12,9,1,0.0,0.0,1,0,0,0,1,3.788341339656749,2.792481250360578,4,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
22,6,8,1,0.045454545454545456,0.0,1,0,0,0,1,3.9362600275315254,2.584962500721156,4,7,0.0,0,0,0,0,0.125,0,0,0,0,0,1,2,-1,0,0,0,1
34,25,1,1,0.029411764705882353,0.0,2,0,1,0,1,4.373796296941797,4.023465189601646,4,11,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
29,13,8,1,0.034482758620689655,0.0,1,0,0,0,1,3.926272374139508,3.3927474104487847,4,9,0.25,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,0
31,9,7,1,0.0,0.0,1,0,0,0,1,3.9134007456613773,2.5032583347756456,6,6,0.0,1,1,0,0,0.0,0,0,1,0,0,1,1,-1,0,0,0,0
16,7,1,1,0.0,0.0,1,0,0,0,1,3.327819531114783,2.5216406363433186,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
30,14,8,1,0.0,0.0,2,0,1,0,1,4.1898980954642875,3.09306920777189,5,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,0
16,7,1,1,0.0625,0.0,1,0,0,0,1,3.577819531114783,2.807354922057604,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
22,7,7,1,0.09090909090909091,0.0,1,0,0,0,1,4.152391277629865,2.807354922057604,4,6,0.0,0,0,0,0,0.2857142857142857,0,0,0,0,0,1,4,-1,0,0,0,1
41,32,1,1,0.0,0.0,2,2,1,0,1,4.222690418935625,3.9292292966721747,6,9,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
22,6,9,1,0.0,0.0,1,0,0,0,0,3.7544418457133446,2.584962500721156,4,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
29,15,6,1,0.0,0.0,1,0,0,0,1,3.8798938235206664,3.2402239289418513,4,11,0.25,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
28,12,8,1,0.0,0.0,1,0,0,0,1,3.8693312611115185,3.418295834054489,4,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
33,12,7,1,0.0,0.0,1,1,0,0,0,4.101381529092886,3.418295834054489,7,6,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
27,18,1,1,0.07407407407407407,0.0,2,0,1,0,1,3.9582291686698787,3.350209029099897,4,7,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
33,12,7,1,0.0,0.0,1,0,0,0,0,4.066677073707229,3.418295834054489,6,8,0.0,1,1,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
20,11,1,1,0.0,0.0,1,0,0,0,1,3.6464393446710153,3.277613436819116,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,1,0
18,9,1,1,0.0,0.0,1,0,0,0,1,3.794653473544342,3.169925001442312,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
30,17,6,1,0.0,0.0,1,0,0,0,0,3.802910079649727,3.381580488309164,4,13,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,0,0,0
30,13,9,1,0.0,0.0,1,0,0,0,1,3.764735178725505,3.238901256602631,4,10,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
23,8,7,1,0.0,0.0,2,0,1,0,1,4.0559581516151235,2.5,5,6,0.0,0,0,0,0,0.0,1,0,0,0,0,1,4,-1,0,0,0,1
21,6,7,1,0.047619047619047616,0.0,1,1,0,0,1,3.748994803525096,2.584962500721156,5,6,0.0,0,0,0,0,0.14285714285714285,0,0,0,0,0,1,4,-1,0,0,0,1
29,15,6,1,0.0,0.0,1,0,0,0,1,3.909368063943885,3.5068905956085183,4,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
59,21,30,1,0.15254237288135594,0.0,2,1,1,0,1,5.064597922133187,3.5944656369614525,6,29,0.0,0,0,0,0,0.26666666666666666,1,0,0,0,0,1,2,-1,0,0,0,1
30,21,1,1,0.06666666666666667,0.0,1,0,0,0,1,3.9898980954642873,3.7849418274376423,3,13,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
33,12,13,2,0.030303030303030304,0.0,1,0,0,0,1,4.331976694984911,3.418295834054489,5,9,0.0,0,0,0,0,0.07692307692307693,0,0,0,0,0,1,2,-1,1,0,1,1
62,43,11,1,0.2903225806451613,0.0,3,1,1,0,1,4.524062592638511,3.9118597435680567,7,32,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,1,0,1
83,74,1,1,0.060240963855421686,0.0,3,0,2,0,1,4.616542479802329,4.451951846057176,5,59,0.0,0,0,0,0,0.0,2,1,0,0,0,1,2,-1,1,1,0,1
37,28,1,1,0.0,0.0,2,1,1,0,1,4.262979041070738,3.896291529045929,5,11,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
26,11,8,1,0.0,0.0,1,0,0,0,0,3.719294525666979,3.0957952550009344,4,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
190,15,108,5,0.08947368421052632,0.015789473684210527,3,1,1,0,1,5.475259060350477,2.973557262275185,20,50,0.0,1,4,0,0,0.12037037037037036,1,0,1,0,0,1,1,-1,0,0,0,1
34,25,1,1,0.08823529411764706,0.0,2,2,1,0,1,4.013070929103845,3.753269689515107,6,6,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
22,7,7,1,0.045454545454545456,0.0,1,0,0,0,1,4.152391277629865,2.807354922057604,4,6,0.0,0,0,0,0,0.14285714285714285,0,0,0,0,0,1,4,-1,0,0,0,1
44,7,29,1,0.045454545454545456,0.0,1,0,0,0,1,4.618078209349709,2.807354922057604,4,28,0.0,0,0,0,0,0.06896551724137931,0,0,0,0,0,1,4,-1,0,0,0,1
25,16,1,1,0.0,0.0,2,0,1,0,1,3.8332696895151073,3.625,4,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
52,16,28,3,0.0,0.0,2,3,1,0,1,4.126430652141779,3.202819531114783,10,7,0.0,0,0,0,0,0.0,1,0,1,0,0,1,1,-1,1,1,0,1
40,22,10,1,0.125,0.0,2,2,1,0,1,4.3464393446710154,3.9139770731827506,7,10,0.0,0,0,0,0,0.1,1,0,0,0,0,1,1,-1,1,1,0,1
47,38,1,1,0.0,0.0,2,0,1,0,1,4.051840117994856,3.912952356780412,4,22,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
62,14,40,2,0.12903225806451613,0.0,1,6,0,0,1,4.9054938908924575,3.182005814760214,9,18,0.0,0,0,0,1,0.2,0,0,0,0,0,1,2,-1,0,0,0,1
31,17,6,1,0.0,0.0,1,0,0,0,1,3.8245334068819106,3.3371753411230776,4,13,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
24,11,5,1,0.0,0.0,1,0,0,0,1,3.7720552088742005,3.2776134368191165,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,0
84,15,61,4,0.03571428571428571,0.0,2,1,1,0,1,5.119771553855177,2.973557262275185,9,26,0.0,0,0,0,0,0.04918032786885246,1,0,1,0,0,1,1,-1,0,0,0,1
31,22,1,1,0.0,0.0,1,0,0,0,1,3.990509117453738,3.7201287774331866,3,18,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
16,8,1,1,0.25,0.0,1,0,0,0,0,3.327819531114783,2.5,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
19,10,1,1,0.21052631578947367,0.0,1,0,0,0,1,3.642149881636903,3.121928094887362,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
29,21,1,1,0.0,0.0,2,0,1,0,0,3.8312762533752496,3.296148374747623,4,14,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,1,0,0,0
23,11,5,1,0.0,0.0,1,0,0,0,0,3.555533151426996,3.0957952550009344,4,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
26,17,1,1,0.0,0.0,1,0,0,0,1,3.565448371820825,3.337175341123077,3,14,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,1,0,0,0
48,39,1,1,0.0,0.0,2,2,1,0,1,4.064260032810928,3.8627370020580423,6,11,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
17,9,1,1,0.0,0.0,1,0,0,0,0,3.572469458770136,3.169925001442312,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
32,15,9,1,0.0,0.0,2,0,1,0,1,3.827819531114783,3.1898980954642875,5,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,0
28,19,1,1,0.0,0.0,1,0,0,0,1,3.994680368408909,3.8268748818646365,3,15,0.0,0,0,0,0,0.0,0,0,0,0,0,1,3,-1,0,0,0,0
32,10,7,1,0.0,0.0,1,0,0,0,1,3.917837797403416,2.8464393446710154,6,7,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
